activity_id,rep_id,doctor_id,product_id,meeting_date,calls,visits,samples_distributed,meeting_type,engagement_score
C09140,R007,D0476,P002,2025-10-26,4,1,0,In-person,1.024
C09141,R059,D0342,P005,2025-10-15,1,1,0,In-person,0.678
C09142,R019,D0076,P008,2025-10-10,4,2,0,Virtual,0.872
C09143,R010,D0707,P002,2025-10-24,4,1,4,In-person,1.006
C09144,R056,D0442,P004,2025-10-22,1,2,2,In-person,0.783
C09145,R034,D0044,P006,2025-10-01,3,2,5,Virtual,1.044
C09146,R022,D0654,P004,2025-10-26,4,2,6,In-person,1.051
C09147,R007,D0771,P001,2025-10-04,3,2,0,In-person,0.945
C09148,R066,D0465,P006,2025-10-23,4,1,5,In-person,1.108
C09149,R023,D0280,P006,2025-10-04,2,2,5,In-person,0.958
C09150,R009,D0791,P006,2025-10-03,3,1,0,In-person,0.718
C09151,R009,D0706,P006,2025-10-04,4,1,0,In-person,0.95
C09152,R039,D0208,P006,2025-10-23,1,2,5,In-person,0.892
C09153,R010,D0216,P003,2025-10-15,3,2,0,In-person,0.957
C09154,R068,D0847,P001,2025-10-19,4,1,1,In-person,1.016
C09155,R049,D0819,P008,2025-10-09,2,2,6,In-person,0.936
C09156,R067,D0586,P002,2025-10-04,4,1,5,Clinic Camp,0.987
C09157,R056,D0127,P007,2025-10-25,3,2,6,In-person,0.966
C09158,R036,D0158,P005,2025-10-26,2,1,1,In-person,0.813
C09159,R001,D0294,P005,2025-10-27,2,2,5,Virtual,0.973
C09160,R050,D0479,P001,2025-10-03,2,2,4,In-person,0.921
C09161,R051,D0716,P008,2025-10-29,2,2,6,Virtual,1.038
C09162,R033,D0775,P005,2025-10-17,3,1,1,In-person,0.785
C09163,R025,D0259,P007,2025-10-07,3,2,0,Virtual,0.95
C09164,R004,D0126,P007,2025-10-07,2,1,2,In-person,0.864
C09165,R012,D0164,P002,2025-10-16,3,1,3,In-person,0.861
C09166,R023,D0187,P008,2025-10-19,3,2,4,In-person,0.902
C09167,R049,D0792,P005,2025-10-02,4,1,6,Virtual,0.892
C09168,R011,D0028,P002,2025-10-16,4,2,4,In-person,1.094
C09169,R026,D0723,P005,2025-10-08,3,2,6,In-person,1.184
C09170,R069,D0503,P005,2025-10-29,1,1,5,In-person,0.751
C09171,R030,D0095,P006,2025-10-20,2,1,2,In-person,0.852
C09172,R058,D0490,P003,2025-10-12,2,1,5,In-person,0.676
C09173,R054,D0559,P008,2025-10-14,2,2,2,In-person,0.936
C09174,R057,D0035,P002,2025-10-26,4,2,5,In-person,1.013
C09175,R039,D0183,P004,2025-10-22,3,2,4,In-person,0.981
C09176,R047,D0284,P007,2025-10-13,4,2,1,In-person,1.034
C09177,R043,D0140,P001,2025-10-27,1,1,0,In-person,0.577
C09178,R068,D0556,P004,2025-10-20,3,1,6,In-person,1.21
C09179,R067,D0526,P004,2025-10-02,3,2,5,In-person,0.982
C09180,R062,D0110,P007,2025-10-20,4,2,0,In-person,1.059
C09181,R002,D0151,P007,2025-10-30,2,1,1,In-person,0.917
C09182,R033,D0629,P007,2025-10-27,3,1,3,In-person,0.927
C09183,R035,D0428,P003,2025-10-02,2,1,3,In-person,0.736
C09184,R059,D0269,P004,2025-10-28,3,1,2,In-person,0.894
C09185,R009,D0214,P001,2025-10-31,1,2,1,In-person,0.671
C09186,R007,D0023,P007,2025-10-06,3,1,4,In-person,0.896
C09187,R021,D0740,P003,2025-10-20,2,2,5,In-person,1.094
C09188,R041,D0635,P004,2025-10-24,4,2,4,In-person,0.969
C09189,R051,D0564,P006,2025-10-02,1,1,6,In-person,0.752
C09190,R045,D0246,P007,2025-10-26,1,1,2,In-person,0.894
C09191,R070,D0165,P001,2025-10-13,3,1,3,In-person,0.89
C09192,R059,D0342,P007,2025-10-10,2,1,2,Clinic Camp,0.745
C09193,R019,D0779,P004,2025-10-09,2,2,6,In-person,1.009
C09194,R071,D0055,P004,2025-10-16,4,2,2,Clinic Camp,1.008
C09195,R045,D0682,P002,2025-10-25,4,2,2,Clinic Camp,0.829
C09196,R055,D0349,P006,2025-10-26,1,2,5,In-person,0.781
C09197,R008,D0265,P004,2025-10-07,3,2,2,In-person,1.141
C09198,R054,D0708,P001,2025-10-26,3,2,2,In-person,1.002
C09199,R032,D0817,P002,2025-10-26,4,1,5,In-person,1.127
C09200,R061,D0839,P006,2025-10-02,1,1,0,Clinic Camp,0.628
C09201,R064,D0331,P001,2025-10-10,4,1,0,Clinic Camp,0.916
C09202,R034,D0410,P005,2025-10-01,3,2,6,In-person,1.034
C09203,R025,D0259,P006,2025-10-31,4,2,1,In-person,0.984
C09204,R005,D0146,P008,2025-10-15,3,1,5,Clinic Camp,0.957
C09205,R009,D0324,P002,2025-10-09,4,1,4,In-person,0.903
C09206,R061,D0030,P003,2025-10-28,1,1,1,In-person,0.825
C09207,R046,D0102,P002,2025-10-22,1,2,1,In-person,0.855
C09208,R016,D0529,P008,2025-10-30,3,1,6,In-person,0.944
C09209,R002,D0664,P005,2025-10-25,2,1,6,In-person,0.899
C09210,R038,D0198,P008,2025-10-30,1,1,1,In-person,0.704
C09211,R026,D0479,P001,2025-10-07,3,1,3,In-person,0.766
C09212,R060,D0745,P006,2025-10-07,4,2,6,Virtual,1.039
C09213,R015,D0767,P001,2025-10-03,3,2,1,In-person,0.944
C09214,R037,D0398,P001,2025-10-11,3,1,4,In-person,0.894
C09215,R053,D0222,P004,2025-10-18,3,2,2,In-person,1.028
C09216,R054,D0643,P003,2025-10-18,2,2,6,In-person,1.023
C09217,R036,D0149,P003,2025-10-21,3,2,1,In-person,0.913
C09218,R063,D0114,P001,2025-10-23,4,1,3,In-person,0.897
C09219,R013,D0252,P005,2025-10-26,1,1,4,In-person,0.842
C09220,R030,D0256,P003,2025-10-17,2,2,4,In-person,0.957
C09221,R034,D0104,P008,2025-10-09,1,1,0,Clinic Camp,0.66
C09222,R065,D0046,P007,2025-10-14,4,1,0,Virtual,0.829
C09223,R032,D0784,P004,2025-10-28,3,2,5,In-person,0.976
C09224,R027,D0619,P007,2025-10-26,3,2,5,In-person,1.061
C09225,R001,D0613,P005,2025-10-29,3,2,1,In-person,1.093
C09226,R056,D0129,P004,2025-10-17,3,2,4,Clinic Camp,0.995
C09227,R031,D0696,P008,2025-10-25,4,2,1,Clinic Camp,0.961
C09228,R029,D0290,P005,2025-10-13,1,2,2,Clinic Camp,1.009
C09229,R040,D0592,P004,2025-10-01,3,1,4,Virtual,0.892
C09230,R032,D0442,P005,2025-10-24,4,1,4,In-person,0.928
C09231,R011,D0240,P007,2025-10-03,1,1,2,Clinic Camp,0.713
C09232,R012,D0164,P006,2025-10-20,3,1,5,Virtual,0.903
C09233,R035,D0153,P005,2025-10-31,1,2,3,In-person,0.956
C09234,R039,D0743,P002,2025-10-01,1,1,5,In-person,0.666
C09235,R052,D0297,P006,2025-10-23,2,2,3,Virtual,0.972
C09236,R013,D0663,P004,2025-10-27,4,1,2,In-person,0.955
C09237,R057,D0765,P008,2025-10-20,2,1,1,In-person,0.753
C09238,R006,D0161,P008,2025-10-22,2,1,0,In-person,0.753
C09239,R068,D0337,P001,2025-10-28,4,1,3,In-person,0.954
C09240,R014,D0109,P008,2025-10-25,4,2,3,Clinic Camp,1.071
C09241,R057,D0035,P008,2025-10-02,3,1,6,In-person,0.922
C09242,R001,D0849,P008,2025-10-24,1,2,1,In-person,0.813
C09243,R028,D0458,P004,2025-10-24,4,1,0,In-person,0.858
C09244,R004,D0313,P003,2025-10-08,2,2,6,In-person,1.153
C09245,R027,D0166,P005,2025-10-21,3,2,4,In-person,1.093
C09246,R020,D0596,P008,2025-10-27,3,2,0,In-person,0.979
C09247,R018,D0407,P004,2025-10-27,2,2,2,Clinic Camp,0.87
C09248,R012,D0158,P008,2025-10-27,3,2,6,In-person,1.114
C09249,R052,D0005,P003,2025-10-25,3,1,6,In-person,0.982
C09250,R006,D0512,P007,2025-10-04,1,2,3,In-person,0.864
C09251,R019,D0449,P001,2025-10-16,1,2,0,In-person,0.757
C09252,R029,D0731,P007,2025-10-08,4,2,4,In-person,1.104
C09253,R053,D0382,P008,2025-10-03,1,2,0,In-person,0.935
C09254,R027,D0088,P006,2025-10-09,2,1,2,In-person,0.822
C09255,R020,D0756,P005,2025-10-29,2,2,2,In-person,0.885
C09256,R013,D0270,P004,2025-10-19,2,1,5,In-person,0.878
C09257,R028,D0560,P007,2025-10-24,2,2,4,In-person,0.946
C09258,R060,D0062,P002,2025-10-16,4,1,3,In-person,0.93
C09259,R037,D0019,P003,2025-10-12,1,2,0,In-person,0.741
C09260,R003,D0040,P002,2025-10-15,4,2,0,Virtual,1.073
C09261,R003,D0671,P003,2025-10-31,3,1,5,Virtual,1.036
C09262,R062,D0190,P005,2025-10-09,4,1,4,In-person,1.173
C09263,R047,D0639,P003,2025-10-10,3,2,2,Clinic Camp,1.013
C09264,R041,D0788,P004,2025-10-27,4,2,5,Clinic Camp,1.109
C09265,R024,D0520,P002,2025-10-12,1,1,6,In-person,0.89
C09266,R015,D0844,P003,2025-10-29,3,1,0,In-person,0.777
C09267,R049,D0793,P004,2025-10-31,3,1,6,In-person,1.009
C09268,R055,D0651,P002,2025-10-03,4,1,1,Clinic Camp,1.021
C09269,R025,D0679,P008,2025-10-21,1,1,5,In-person,0.882
C09270,R040,D0529,P008,2025-10-03,3,1,4,In-person,1.055
C09271,R069,D0206,P008,2025-10-28,3,1,5,In-person,0.892
C09272,R065,D0053,P001,2025-10-04,1,1,0,In-person,0.671
C09273,R004,D0286,P004,2025-10-28,3,2,4,In-person,0.995
C09274,R034,D0306,P007,2025-10-24,2,2,6,In-person,0.889
C09275,R061,D0252,P003,2025-10-17,2,2,5,In-person,1.003
C09276,R058,D0069,P002,2025-10-07,3,2,5,In-person,1.084
C09277,R055,D0461,P005,2025-10-09,3,1,1,In-person,0.913
C09278,R032,D0442,P001,2025-10-14,3,1,1,In-person,0.88
C09279,R017,D0788,P005,2025-10-27,2,2,5,In-person,1.04
C09280,R025,D0819,P004,2025-10-28,4,1,2,In-person,1.002
C09281,R030,D0587,P006,2025-10-16,1,2,3,In-person,0.806
C09282,R038,D0693,P006,2025-10-08,2,1,1,In-person,0.562
C09283,R050,D0261,P005,2025-10-18,2,1,5,In-person,0.844
C09284,R044,D0847,P005,2025-10-26,2,2,3,In-person,0.927
C09285,R064,D0787,P001,2025-10-17,2,2,3,In-person,0.928
C09286,R009,D0123,P008,2025-10-28,4,1,6,Virtual,1.014
C09287,R033,D0673,P001,2025-10-01,1,1,4,In-person,0.739
C09288,R072,D0385,P008,2025-10-16,3,2,3,In-person,0.926
C09289,R006,D0242,P008,2025-10-02,2,1,2,In-person,0.733
C09290,R062,D0347,P006,2025-10-19,1,2,4,Virtual,0.907
C09291,R010,D0734,P006,2025-10-20,1,2,2,Virtual,0.923
C09292,R031,D0771,P001,2025-10-10,2,2,1,In-person,0.788
C09293,R044,D0337,P008,2025-10-25,2,2,2,In-person,0.901
C09294,R045,D0311,P005,2025-10-30,2,2,2,In-person,0.969
C09295,R045,D0386,P003,2025-10-15,3,1,5,Clinic Camp,0.925
C09296,R065,D0606,P006,2025-10-14,2,2,3,In-person,0.981
C09297,R032,D0442,P005,2025-10-06,4,1,1,In-person,1.024
C09298,R003,D0281,P003,2025-10-01,2,1,1,In-person,0.83
C09299,R030,D0812,P003,2025-10-13,4,2,6,In-person,1.078
C09300,R025,D0299,P001,2025-10-14,4,1,6,In-person,1.133
C09301,R066,D0211,P008,2025-10-24,3,2,5,In-person,1.009
C09302,R072,D0289,P006,2025-10-27,1,1,5,Clinic Camp,0.779
C09303,R048,D0289,P003,2025-10-04,4,2,6,In-person,1.159
C09304,R005,D0497,P006,2025-10-05,4,1,4,In-person,0.968
C09305,R024,D0520,P006,2025-10-18,3,1,6,In-person,0.94
C09306,R012,D0145,P002,2025-10-12,2,2,6,In-person,0.948
C09307,R015,D0767,P002,2025-10-22,3,2,3,In-person,0.98
C09308,R021,D0213,P002,2025-10-10,3,2,1,In-person,0.974
C09309,R023,D0077,P001,2025-10-13,4,2,6,Clinic Camp,0.96
C09310,R024,D0523,P007,2025-10-14,3,2,5,In-person,1.022
C09311,R004,D0200,P002,2025-10-19,4,1,3,In-person,0.833
C09312,R053,D0718,P007,2025-10-03,4,1,6,In-person,0.995
C09313,R072,D0729,P005,2025-10-28,4,2,0,In-person,1.037
C09314,R045,D0518,P001,2025-10-11,2,1,5,In-person,0.844
C09315,R043,D0670,P007,2025-10-07,4,1,0,Virtual,0.976
C09316,R034,D0353,P002,2025-10-20,4,2,0,Virtual,1.038
C09317,R048,D0305,P008,2025-10-05,2,2,0,Clinic Camp,0.698
C09318,R016,D0529,P001,2025-10-19,1,1,0,In-person,0.806
C09319,R056,D0371,P005,2025-10-02,4,1,1,In-person,0.958
C09320,R041,D0635,P003,2025-10-09,3,1,2,In-person,0.84
C09321,R051,D0383,P005,2025-10-23,2,1,2,In-person,0.778
C09322,R061,D0308,P007,2025-10-12,3,1,2,Virtual,0.719
C09323,R025,D0611,P007,2025-10-28,1,2,6,In-person,0.925
C09324,R022,D0142,P003,2025-10-12,4,1,3,Clinic Camp,1.026
C09325,R053,D0550,P001,2025-10-22,1,2,1,In-person,0.764
C09326,R002,D0689,P003,2025-10-01,2,2,0,Clinic Camp,0.798
C09327,R052,D0599,P007,2025-10-31,3,1,6,Clinic Camp,0.969
C09328,R046,D0165,P005,2025-10-20,3,1,1,In-person,0.964
C09329,R018,D0064,P007,2025-10-22,1,2,5,In-person,0.977
C09330,R035,D0203,P004,2025-10-11,3,2,5,In-person,1.096
C09331,R020,D0688,P005,2025-10-09,1,2,6,In-person,1.07
C09332,R009,D0250,P001,2025-10-14,4,2,1,In-person,1.102
C09333,R014,D0022,P001,2025-10-08,2,1,5,Clinic Camp,0.963
C09334,R070,D0463,P006,2025-10-01,2,2,5,In-person,0.967
C09335,R058,D0724,P002,2025-10-21,3,2,6,In-person,1.02
C09336,R055,D0267,P003,2025-10-23,1,2,4,In-person,0.963
C09337,R002,D0119,P003,2025-10-21,1,1,0,In-person,0.632
C09338,R039,D0114,P006,2025-10-18,4,2,3,Clinic Camp,1.098
C09339,R024,D0096,P008,2025-10-17,3,2,3,In-person,0.945
C09340,R055,D0232,P007,2025-10-31,1,2,3,In-person,0.881
C09341,R016,D0162,P006,2025-10-17,3,1,2,Virtual,0.907
C09342,R006,D0591,P007,2025-10-22,4,2,5,Clinic Camp,1.113
C09343,R013,D0150,P005,2025-10-13,4,2,1,In-person,1.027
C09344,R048,D0467,P002,2025-10-02,2,2,3,In-person,0.967
C09345,R033,D0324,P004,2025-10-11,3,1,3,Clinic Camp,0.959
C09346,R049,D0609,P008,2025-10-23,4,1,4,In-person,0.88
C09347,R042,D0465,P007,2025-10-20,2,1,3,In-person,0.83
C09348,R026,D0582,P003,2025-10-22,4,2,6,In-person,1.085
C09349,R067,D0772,P003,2025-10-24,4,2,6,Clinic Camp,1.134
C09350,R023,D0134,P008,2025-10-07,2,1,3,Clinic Camp,0.801
C09351,R040,D0438,P001,2025-10-26,4,1,1,In-person,1.04
C09352,R070,D0301,P008,2025-10-23,1,1,5,In-person,0.795
C09353,R038,D0469,P006,2025-10-10,2,2,6,In-person,1.057
C09354,R008,D0173,P007,2025-10-16,2,2,6,In-person,0.902
C09355,R026,D0261,P003,2025-10-27,1,1,1,In-person,0.706
C09356,R028,D0781,P006,2025-10-06,3,2,0,In-person,0.891
C09357,R069,D0682,P003,2025-10-10,3,2,4,In-person,1.043
C09358,R017,D0452,P001,2025-10-06,2,1,2,In-person,0.721
C09359,R017,D0053,P004,2025-10-10,4,2,2,In-person,0.909
C09360,R072,D0520,P008,2025-10-07,1,1,0,In-person,0.66
C09361,R058,D0197,P002,2025-10-25,4,1,6,In-person,1.073
C09362,R022,D0243,P002,2025-10-31,3,1,0,In-person,0.785
C09363,R016,D0073,P008,2025-10-31,4,2,4,In-person,1.103
C09364,R038,D0247,P008,2025-10-12,1,2,6,In-person,0.856
C09365,R015,D0179,P007,2025-10-29,4,2,0,In-person,0.87
C09366,R042,D0025,P008,2025-10-03,1,1,4,In-person,0.85
C09367,R056,D0502,P008,2025-10-04,3,2,6,In-person,1.1
C09368,R050,D0838,P008,2025-10-11,4,1,2,In-person,0.953
C09369,R042,D0092,P008,2025-10-09,1,2,2,Clinic Camp,0.839
C09370,R044,D0086,P006,2025-10-29,1,2,4,In-person,0.855
C09371,R001,D0089,P003,2025-10-24,1,1,6,In-person,0.735
C09372,R005,D0497,P004,2025-10-24,1,2,3,In-person,0.958
C09373,R003,D0714,P004,2025-10-25,1,1,0,In-person,0.702
C09374,R063,D0208,P005,2025-10-23,4,2,4,Clinic Camp,1.111
C09375,R043,D0076,P006,2025-10-16,1,1,1,In-person,0.688
C09376,R046,D0066,P002,2025-10-02,4,1,6,Virtual,1.063
C09377,R067,D0524,P001,2025-10-01,1,2,1,In-person,0.91
C09378,R054,D0338,P005,2025-10-31,3,2,4,Virtual,1.025
C09379,R031,D0391,P008,2025-10-16,2,1,4,In-person,0.881
C09380,R020,D0321,P007,2025-10-30,3,2,3,Virtual,1.064
C09381,R046,D0796,P001,2025-10-01,4,1,5,Virtual,1.067
C09382,R006,D0338,P005,2025-10-20,1,1,6,In-person,0.902
C09383,R029,D0699,P005,2025-10-09,1,1,4,Virtual,0.808
C09384,R062,D0602,P004,2025-10-12,1,2,5,In-person,0.916
C09385,R063,D0011,P006,2025-10-21,4,2,0,In-person,1.029
C09386,R020,D0321,P004,2025-10-16,3,2,1,In-person,1.027
C09387,R013,D0761,P008,2025-10-05,4,2,3,In-person,1.029
C09388,R021,D0789,P008,2025-10-31,4,1,0,In-person,0.962
C09389,R070,D0351,P006,2025-10-23,1,1,3,In-person,0.948
C09390,R037,D0075,P004,2025-10-12,1,1,0,In-person,0.739
C09391,R021,D0234,P005,2025-10-20,1,2,2,In-person,0.74
C09392,R044,D0805,P008,2025-10-05,1,2,0,In-person,0.777
C09393,R069,D0503,P003,2025-10-14,2,2,2,In-person,0.956
C09394,R042,D0072,P007,2025-10-14,1,2,2,In-person,0.782
C09395,R060,D0648,P005,2025-10-12,4,2,3,In-person,0.986
C09396,R054,D0136,P001,2025-10-15,2,1,6,In-person,0.778
C09397,R069,D0234,P006,2025-10-29,3,2,3,Clinic Camp,0.977
C09398,R006,D0525,P002,2025-10-01,4,1,1,In-person,1.067
C09399,R008,D0371,P005,2025-10-18,1,1,4,Virtual,0.74
C09400,R036,D0648,P008,2025-10-30,2,1,6,In-person,0.958
C09401,R024,D0097,P007,2025-10-28,3,1,1,In-person,0.846
C09402,R026,D0790,P006,2025-10-28,4,1,0,Clinic Camp,0.889
C09403,R008,D0502,P001,2025-10-13,4,1,6,In-person,1.069
C09404,R062,D0247,P007,2025-10-18,1,1,1,In-person,0.605
C09405,R019,D0797,P003,2025-10-19,2,2,5,In-person,1.094
C09406,R043,D0446,P001,2025-10-26,4,1,2,In-person,0.999
C09407,R056,D0419,P008,2025-10-30,3,1,5,In-person,1.024
C09408,R041,D0018,P002,2025-10-08,1,1,4,In-person,0.761
C09409,R024,D0738,P003,2025-10-04,2,1,5,In-person,0.91
C09410,R050,D0762,P002,2025-10-09,4,1,5,In-person,1.085
C09411,R068,D0314,P005,2025-10-09,1,2,3,In-person,0.847
C09412,R010,D0755,P007,2025-10-10,2,2,1,In-person,0.818
C09413,R046,D0650,P005,2025-10-29,4,2,6,In-person,1.043
C09414,R015,D0332,P007,2025-10-07,3,1,1,In-person,0.834
C09415,R007,D0771,P008,2025-10-14,1,1,2,In-person,0.764
C09416,R048,D0467,P007,2025-10-12,2,2,1,In-person,0.875
C09417,R017,D0561,P002,2025-10-09,4,2,2,In-person,1.007
C09418,R042,D0135,P002,2025-10-07,2,1,1,In-person,0.852
C09419,R021,D0056,P003,2025-10-31,3,1,5,In-person,0.903
C09420,R030,D0532,P006,2025-10-20,2,1,3,In-person,0.786
C09421,R010,D0216,P007,2025-10-04,1,2,6,In-person,0.983
C09422,R018,D0758,P003,2025-10-21,2,1,0,In-person,0.824
C09423,R034,D0068,P006,2025-10-19,3,2,3,In-person,0.896
C09424,R001,D0672,P002,2025-10-12,4,1,4,In-person,0.886
C09425,R060,D0539,P005,2025-10-25,1,1,5,In-person,0.711
C09426,R060,D0806,P007,2025-10-25,4,1,5,In-person,1.008
C09427,R068,D0847,P004,2025-10-25,1,2,4,In-person,0.966
C09428,R011,D0741,P002,2025-10-20,3,1,5,In-person,1.056
C09429,R071,D0298,P004,2025-10-14,2,2,2,In-person,0.966
C09430,R062,D0597,P007,2025-10-07,2,2,6,Clinic Camp,1.131
C09431,R029,D0137,P008,2025-10-02,4,2,6,Clinic Camp,1.134
C09432,R011,D0428,P005,2025-10-29,3,1,6,Virtual,1.047
C09433,R058,D0185,P006,2025-10-27,4,1,3,Clinic Camp,0.928
C09434,R047,D0187,P004,2025-10-07,1,2,0,In-person,0.676
C09435,R023,D0472,P008,2025-10-25,2,1,5,In-person,0.845
C09436,R010,D0098,P007,2025-10-02,1,1,2,In-person,0.736
C09437,R022,D0451,P008,2025-10-08,2,1,5,Virtual,1.077
C09438,R017,D0452,P007,2025-10-05,2,1,0,Clinic Camp,0.78
C09439,R063,D0183,P005,2025-10-11,4,2,0,In-person,0.929
C09440,R019,D0471,P008,2025-10-10,1,1,2,In-person,0.823
C09441,R048,D0580,P005,2025-10-16,3,1,6,Virtual,0.897
C09442,R003,D0594,P005,2025-10-15,4,2,0,In-person,1.021
C09443,R030,D0060,P006,2025-10-04,1,1,1,Virtual,0.798
C09444,R016,D0478,P002,2025-10-05,2,1,3,In-person,0.759
C09445,R043,D0526,P007,2025-10-26,2,2,5,In-person,1.081
C09446,R038,D0549,P003,2025-10-17,1,2,1,In-person,0.908
C09447,R044,D0443,P006,2025-10-29,2,1,5,In-person,0.898
C09448,R048,D0057,P007,2025-10-05,2,2,3,In-person,1.064
C09449,R072,D0096,P001,2025-10-10,2,1,5,In-person,0.839
C09450,R018,D0249,P003,2025-10-05,1,2,5,In-person,0.954
C09451,R014,D0504,P008,2025-10-29,3,2,6,In-person,1.07
C09452,R028,D0572,P003,2025-10-05,2,1,0,In-person,0.729
C09453,R027,D0616,P006,2025-10-25,3,1,4,In-person,0.873
C09454,R036,D0268,P005,2025-10-06,2,1,3,In-person,0.996
C09455,R071,D0340,P007,2025-10-23,3,2,2,Clinic Camp,1.061
C09456,R012,D0062,P005,2025-10-15,3,2,5,In-person,1.101
C09457,R050,D0721,P004,2025-10-31,2,1,4,In-person,0.802
C09458,R063,D0235,P001,2025-10-03,4,1,3,Virtual,1.031
C09459,R035,D0485,P004,2025-10-11,3,1,4,In-person,0.893
C09460,R064,D0400,P005,2025-10-23,3,1,4,In-person,1.058
C09461,R028,D0258,P006,2025-10-29,3,1,2,In-person,0.983
C09462,R022,D0102,P007,2025-10-17,4,2,2,In-person,1.12
C09463,R021,D0807,P007,2025-10-04,4,2,1,Virtual,1.093
C09464,R059,D0093,P004,2025-10-20,3,1,2,In-person,0.879
C09465,R033,D0836,P001,2025-10-15,1,1,3,In-person,0.803
C09466,R052,D0126,P003,2025-10-25,1,1,1,In-person,0.851
C09467,R053,D0054,P004,2025-10-18,2,1,6,In-person,0.925
C09468,R041,D0725,P008,2025-10-28,3,2,4,In-person,0.945
C09469,R038,D0776,P007,2025-10-04,2,2,4,In-person,1.042
C09470,R035,D0770,P008,2025-10-20,4,1,4,In-person,0.938
C09471,R007,D0683,P008,2025-10-23,2,2,6,In-person,0.976
C09472,R037,D0308,P002,2025-10-13,3,2,5,In-person,0.992
C09473,R008,D0171,P001,2025-10-15,3,2,3,In-person,0.785
C09474,R072,D0482,P005,2025-10-22,2,1,2,In-person,0.83
C09475,R020,D0546,P003,2025-10-15,3,2,6,In-person,1.222
C09476,R071,D0578,P007,2025-10-13,3,1,4,In-person,0.948
C09477,R001,D0032,P004,2025-10-19,2,1,5,In-person,1.107
C09478,R011,D0079,P001,2025-10-25,4,1,0,In-person,0.908
C09479,R028,D0430,P002,2025-10-05,3,2,2,In-person,0.994
C09480,R069,D0740,P003,2025-10-28,4,1,1,In-person,0.93
C09481,R031,D0771,P001,2025-10-07,3,2,3,In-person,0.999
C09482,R029,D0550,P003,2025-10-04,4,1,3,In-person,1.004
C09483,R071,D0298,P005,2025-10-06,3,2,6,In-person,1.169
C09484,R051,D0432,P008,2025-10-03,3,1,0,In-person,0.783
C09485,R065,D0470,P006,2025-10-30,4,1,6,Clinic Camp,1.029
C09486,R005,D0598,P001,2025-10-10,2,1,5,Virtual,0.919
C09487,R022,D0165,P004,2025-10-24,4,2,2,In-person,1.148
C09488,R064,D0372,P007,2025-10-06,3,1,1,Virtual,0.695
C09489,R065,D0486,P003,2025-10-17,3,1,5,In-person,0.828
C09490,R005,D0742,P005,2025-10-14,1,2,0,In-person,0.803
C09491,R055,D0696,P008,2025-10-21,1,1,6,In-person,0.908
C09492,R018,D0595,P002,2025-10-31,3,2,6,In-person,1.01
C09493,R042,D0195,P004,2025-10-21,4,2,1,Clinic Camp,1.082
C09494,R018,D0368,P005,2025-10-22,3,1,3,Clinic Camp,1.062
C09495,R007,D0536,P007,2025-10-09,2,1,3,Clinic Camp,0.835
C09496,R008,D0817,P007,2025-10-04,4,1,5,In-person,0.992
C09497,R066,D0253,P003,2025-10-03,3,1,5,Clinic Camp,0.978
C09498,R061,D0782,P004,2025-10-10,3,1,6,In-person,0.972
C09499,R049,D0666,P007,2025-10-18,4,1,0,In-person,0.94
C09500,R043,D0526,P007,2025-10-02,4,2,5,In-person,1.086
C09501,R057,D0673,P007,2025-10-09,2,1,5,In-person,0.849
C09502,R032,D0642,P006,2025-10-20,1,2,5,In-person,0.81
C09503,R039,D0563,P003,2025-10-28,2,1,1,In-person,0.847
C09504,R067,D0586,P003,2025-10-31,1,1,5,In-person,0.717
C09505,R060,D0318,P006,2025-11-08,1,2,3,Clinic Camp,0.789
C09506,R058,D0271,P003,2025-11-04,3,2,1,In-person,0.862
C09507,R065,D0491,P006,2025-11-18,4,2,2,Clinic Camp,1.02
C09508,R049,D0751,P005,2025-11-29,3,1,2,Clinic Camp,0.888
C09509,R066,D0465,P004,2025-11-13,2,2,5,In-person,0.872
C09510,R052,D0830,P003,2025-11-28,1,1,1,In-person,0.707
C09511,R043,D0586,P007,2025-11-23,4,1,1,In-person,0.951
C09512,R036,D0361,P004,2025-11-27,3,1,2,In-person,0.76
C09513,R020,D0556,P003,2025-11-29,1,1,3,Virtual,0.703
C09514,R041,D0505,P004,2025-11-04,2,2,6,In-person,1.122
C09515,R053,D0800,P004,2025-11-13,1,2,1,Clinic Camp,0.761
C09516,R010,D0124,P005,2025-11-02,2,1,6,Clinic Camp,0.945
C09517,R070,D0174,P008,2025-11-02,1,1,0,Clinic Camp,0.669
C09518,R024,D0160,P003,2025-11-15,1,1,3,In-person,0.78
C09519,R021,D0008,P002,2025-11-20,4,1,5,Clinic Camp,0.946
C09520,R070,D0514,P008,2025-11-27,1,1,2,In-person,0.594
C09521,R001,D0819,P002,2025-11-04,1,2,1,Clinic Camp,0.783
C09522,R050,D0628,P008,2025-11-01,1,2,4,In-person,0.907
C09523,R039,D0011,P002,2025-11-04,4,1,1,In-person,0.992
C09524,R033,D0317,P003,2025-11-28,4,1,0,In-person,0.931
C09525,R071,D0763,P008,2025-11-20,3,1,0,Clinic Camp,0.788
C09526,R042,D0064,P002,2025-11-15,4,1,3,Virtual,1.048
C09527,R054,D0587,P002,2025-11-04,4,1,3,In-person,0.916
C09528,R017,D0462,P005,2025-11-12,2,2,0,In-person,0.817
C09529,R052,D0777,P002,2025-11-04,2,2,1,Clinic Camp,0.81
C09530,R054,D0532,P001,2025-11-01,1,1,5,In-person,0.766
