sale_id,activity_id,rep_id,doctor_id,product_id,sale_date,month,territory,region,units_sold,revenue
S10022,C10022,R003,D0822,P008,2025-12-12,2025-12-01,Jaipur,North,37,11378.97
S10023,C10023,R047,D0516,P003,2025-12-20,2025-12-01,Ranchi,East,16,10669.09
S10024,C10024,R018,D0025,P002,2025-12-29,2025-12-01,Vijayawada,South,23,12281.97
S10025,C10025,R054,D0591,P006,2025-12-22,2025-12-01,Dehradun,North,11,5818.57
S10026,C10026,R062,D0602,P008,2025-12-04,2025-12-01,Chennai,South,31,9677.6
S10027,C10027,R002,D0261,P008,2025-12-16,2025-12-01,Chandigarh,North,22,6623.46
S10028,C10028,R017,D0725,P004,2025-12-04,2025-12-01,Coimbatore,South,13,11450.05
S10029,C10029,R006,D0837,P007,2025-12-06,2025-12-01,Dehradun,North,23,14205.41
S10030,C10030,R058,D0823,P008,2025-12-07,2025-12-01,Surat,West,42,13850.19
S10031,C10031,R065,D0053,P007,2025-12-22,2025-12-01,Coimbatore,South,17,10273.4
S10032,C10032,R060,D0370,P004,2025-12-28,2025-12-01,Goa,West,48,44520.73
S10033,C10033,R024,D0610,P003,2025-12-08,2025-12-01,Siliguri,East,21,12930.47
S10034,C10034,R021,D0311,P003,2025-12-30,2025-12-01,Patna,East,18,12461.96
S10035,C10035,R033,D0406,P003,2025-12-09,2025-12-01,Ahmedabad,West,53,35975.32
S10036,C10036,R006,D0256,P008,2025-12-10,2025-12-01,Dehradun,North,13,4067.75
S10037,C10037,R037,D0272,P006,2025-12-04,2025-12-01,Bengaluru,South,30,16101.85
S10038,C10038,R033,D0673,P007,2025-12-02,2025-12-01,Ahmedabad,West,19,11770.35
S10039,C10039,R011,D0028,P007,2025-12-20,2025-12-01,Nagpur,West,28,18170.8
S10040,C10040,R033,D0757,P004,2025-12-13,2025-12-01,Ahmedabad,West,40,34217.1
S10041,C10041,R021,D0548,P007,2025-12-04,2025-12-01,Patna,East,14,8248.51
S10042,C10042,R002,D0156,P006,2025-12-18,2025-12-01,Chandigarh,North,28,14672.5
S10043,C10043,R025,D0672,P006,2025-12-11,2025-12-01,North Delhi,North,17,8699.17
S10044,C10044,R064,D0438,P003,2025-12-13,2025-12-01,Kochi,South,25,15312.24
S10045,C10045,R063,D0223,P002,2025-12-28,2025-12-01,Hyderabad,South,34,20076.75
S10046,C10046,R026,D0333,P002,2025-12-13,2025-12-01,Chandigarh,North,24,14095.19
S10047,C10047,R034,D0362,P003,2025-12-15,2025-12-01,Surat,West,15,9994.76
S10048,C10048,R006,D0189,P008,2025-12-22,2025-12-01,Dehradun,North,32,9888.3
S10049,C10049,R028,D0435,P008,2025-12-28,2025-12-01,Lucknow,North,32,9899.9
S10050,C10050,R001,D0573,P002,2025-12-23,2025-12-01,North Delhi,North,21,11559.31
S10051,C10051,R031,D0395,P005,2025-12-16,2025-12-01,Mumbai,West,29,14298.15
S10052,C10052,R047,D0340,P008,2025-12-10,2025-12-01,Ranchi,East,15,5434.86
S10053,C10053,R004,D0445,P007,2025-12-06,2025-12-01,Lucknow,North,25,15020.18
S10054,C10054,R056,D0477,P005,2025-12-04,2025-12-01,Pune,West,26,11747.11
S10055,C10055,R071,D0327,P005,2025-12-24,2025-12-01,Ranchi,East,42,19160.23
S10056,C10056,R030,D0820,P003,2025-12-23,2025-12-01,Dehradun,North,11,7408.32
S10057,C10057,R003,D0716,P008,2025-12-11,2025-12-01,Jaipur,North,23,7045.49
S10058,C10058,R003,D0230,P001,2025-12-30,2025-12-01,Jaipur,North,31,22532.45
S10059,C10059,R046,D0590,P007,2025-12-30,2025-12-01,Guwahati,East,21,12660.83
S10060,C10060,R036,D0759,P007,2025-12-20,2025-12-01,Goa,West,14,8672.33
S10061,C10061,R028,D0126,P003,2025-12-09,2025-12-01,Lucknow,North,29,20780.55
S10062,C10062,R058,D0410,P005,2025-12-16,2025-12-01,Surat,West,18,7833.13
S10063,C10063,R021,D0682,P008,2025-12-26,2025-12-01,Patna,East,26,8789.83
S10064,C10064,R072,D0050,P004,2025-12-16,2025-12-01,Siliguri,East,27,23907.21
S10065,C10065,R033,D0287,P003,2025-12-16,2025-12-01,Ahmedabad,West,29,18906.51
S10066,C10066,R025,D0679,P001,2025-12-17,2025-12-01,North Delhi,North,35,25181.72
S10067,C10067,R045,D0801,P004,2025-12-27,2025-12-01,Patna,East,14,12704.16
S10068,C10068,R057,D0841,P003,2025-12-13,2025-12-01,Ahmedabad,West,11,7359.8
S10069,C10069,R001,D0553,P007,2025-12-06,2025-12-01,North Delhi,North,18,12225.0
S10070,C10070,R014,D0022,P007,2025-12-16,2025-12-01,Chennai,South,31,18666.01
S10071,C10071,R015,D0004,P003,2025-12-20,2025-12-01,Hyderabad,South,24,17070.41
S10072,C10072,R071,D0733,P002,2025-12-29,2025-12-01,Ranchi,East,32,17016.65
S10073,C10073,R027,D0656,P003,2025-12-04,2025-12-01,Jaipur,North,14,9082.12
S10074,C10074,R005,D0146,P004,2025-12-30,2025-12-01,Ludhiana,North,30,24456.62
S10075,C10075,R019,D0076,P006,2025-12-25,2025-12-01,Kolkata,East,24,12943.66
S10076,C10076,R057,D0132,P002,2025-12-23,2025-12-01,Ahmedabad,West,21,11418.11
S10077,C10077,R016,D0730,P008,2025-12-08,2025-12-01,Kochi,South,14,4478.92
S10078,C10078,R059,D0668,P006,2025-12-07,2025-12-01,Nagpur,West,25,12565.0
S10079,C10079,R011,D0826,P002,2025-12-14,2025-12-01,Nagpur,West,20,10927.16
S10080,C10080,R045,D0056,P003,2025-12-06,2025-12-01,Patna,East,10,6365.32
S10081,C10081,R020,D0638,P006,2025-12-21,2025-12-01,Bhubaneswar,East,15,7822.01
S10082,C10082,R058,D0734,P005,2025-12-24,2025-12-01,Surat,West,19,8322.84
S10083,C10083,R069,D0448,P005,2025-12-15,2025-12-01,Patna,East,23,10509.15
S10084,C10084,R026,D0721,P001,2025-12-22,2025-12-01,Chandigarh,North,24,19185.55
S10085,C10085,R060,D0539,P004,2025-12-25,2025-12-01,Goa,West,19,18100.14
S10086,C10086,R050,D0003,P005,2025-12-29,2025-12-01,Chandigarh,North,18,8366.88
S10087,C10087,R009,D0380,P006,2025-12-22,2025-12-01,Ahmedabad,West,23,12490.48
S10088,C10088,R067,D0175,P004,2025-12-08,2025-12-01,Kolkata,East,23,20457.15
S10089,C10089,R040,D0073,P005,2025-12-05,2025-12-01,Kochi,South,24,10523.82
S10090,C10090,R044,D0596,P002,2025-12-30,2025-12-01,Bhubaneswar,East,28,16693.69
S10091,C10091,R050,D0810,P007,2025-12-24,2025-12-01,Chandigarh,North,30,18194.27
S10092,C10092,R009,D0061,P006,2025-12-27,2025-12-01,Ahmedabad,West,25,13353.58
S10093,C10093,R017,D0425,P006,2025-12-14,2025-12-01,Coimbatore,South,11,5435.88
S10094,C10094,R067,D0586,P006,2025-12-05,2025-12-01,Kolkata,East,17,8895.74
S10095,C10095,R033,D0277,P008,2025-12-19,2025-12-01,Ahmedabad,West,28,9114.35
S10096,C10096,R006,D0095,P008,2025-12-20,2025-12-01,Dehradun,North,11,3519.97
S10097,C10097,R024,D0147,P007,2025-12-07,2025-12-01,Siliguri,East,32,21500.34
S10098,C10098,R041,D0018,P003,2025-12-15,2025-12-01,Coimbatore,South,37,24943.51
S10099,C10099,R049,D0849,P001,2025-12-14,2025-12-01,North Delhi,North,24,18372.7
S10100,C10100,R039,D0377,P001,2025-12-09,2025-12-01,Hyderabad,South,35,29448.56
S10101,C10101,R069,D0807,P007,2025-12-26,2025-12-01,Patna,East,9,4992.8
S10102,C10102,R011,D0593,P008,2025-12-16,2025-12-01,Nagpur,West,12,3560.05
S10103,C10103,R050,D0303,P006,2025-12-29,2025-12-01,Chandigarh,North,15,7986.62
S10104,C10104,R032,D0784,P006,2025-12-01,2025-12-01,Pune,West,36,18568.15
S10105,C10105,R059,D0269,P001,2025-12-30,2025-12-01,Nagpur,West,21,15932.49
S10106,C10106,R066,D0135,P005,2025-12-21,2025-12-01,Vijayawada,South,24,11256.51
S10107,C10107,R066,D0644,P005,2025-12-22,2025-12-01,Vijayawada,South,23,11144.11
S10108,C10108,R029,D0497,P002,2025-12-09,2025-12-01,Ludhiana,North,21,10740.85
S10109,C10109,R049,D0346,P007,2025-12-03,2025-12-01,North Delhi,North,35,21256.53
S10110,C10110,R048,D0482,P003,2025-12-08,2025-12-01,Siliguri,East,12,7935.24
S10111,C10111,R015,D0814,P002,2025-12-14,2025-12-01,Hyderabad,South,35,19189.41
S10112,C10112,R062,D0247,P006,2025-12-11,2025-12-01,Chennai,South,19,10002.13
S10113,C10113,R066,D0703,P004,2025-12-06,2025-12-01,Vijayawada,South,18,14443.63
S10114,C10114,R071,D0763,P005,2025-12-01,2025-12-01,Ranchi,East,18,8501.98
S10115,C10115,R054,D0649,P005,2025-12-22,2025-12-01,Dehradun,North,19,7905.94
S10116,C10116,R040,D0105,P005,2025-12-21,2025-12-01,Kochi,South,29,13315.31
S10117,C10117,R020,D0099,P004,2025-12-06,2025-12-01,Bhubaneswar,East,23,19389.95
S10118,C10118,R034,D0098,P007,2025-12-25,2025-12-01,Surat,West,25,15399.9
S10119,C10119,R055,D0588,P008,2025-12-31,2025-12-01,Mumbai,West,17,5621.05
S10120,C10120,R023,D0322,P004,2025-12-31,2025-12-01,Ranchi,East,27,24098.71
S10121,C10121,R042,D0758,P002,2025-12-07,2025-12-01,Vijayawada,South,19,9924.92
S10122,C10122,R037,D0015,P003,2025-12-14,2025-12-01,Bengaluru,South,47,28979.03
S10123,C10123,R034,D0231,P007,2025-12-02,2025-12-01,Surat,West,19,11568.57
S10124,C10124,R056,D0265,P003,2025-12-01,2025-12-01,Pune,West,42,27155.76
S10125,C10125,R012,D0806,P007,2025-12-27,2025-12-01,Goa,West,24,14886.32
S10126,C10126,R043,D0076,P006,2025-12-31,2025-12-01,Kolkata,East,12,5988.22
S10127,C10127,R028,D0291,P004,2025-12-07,2025-12-01,Lucknow,North,29,27619.46
S10128,C10128,R039,D0764,P002,2025-12-15,2025-12-01,Hyderabad,South,51,27604.28
S10129,C10129,R069,D0832,P005,2025-12-01,2025-12-01,Patna,East,25,12028.67
S10130,C10130,R041,D0725,P006,2025-12-26,2025-12-01,Coimbatore,South,31,15415.46
S10131,C10131,R004,D0454,P002,2025-12-17,2025-12-01,Lucknow,North,25,13996.17
S10132,C10132,R021,D0085,P007,2025-12-10,2025-12-01,Patna,East,19,11951.56
S10133,C10133,R046,D0066,P002,2025-12-31,2025-12-01,Guwahati,East,20,10432.43
S10134,C10134,R008,D0419,P004,2025-12-05,2025-12-01,Pune,West,33,27170.96
S10135,C10135,R004,D0356,P005,2025-12-09,2025-12-01,Lucknow,North,25,12229.25
S10136,C10136,R039,D0387,P006,2025-12-24,2025-12-01,Hyderabad,South,23,11483.7
S10137,C10137,R066,D0025,P002,2025-12-13,2025-12-01,Vijayawada,South,19,9928.55
S10138,C10138,R012,D0624,P003,2025-12-22,2025-12-01,Goa,West,34,22103.04
S10139,C10139,R058,D0238,P007,2025-12-08,2025-12-01,Surat,West,26,15109.26
S10140,C10140,R035,D0093,P003,2025-12-21,2025-12-01,Nagpur,West,24,16338.97
S10141,C10141,R032,D0705,P005,2025-12-18,2025-12-01,Pune,West,35,16092.78
S10142,C10142,R005,D0290,P004,2025-12-02,2025-12-01,Ludhiana,North,28,24985.22
S10143,C10143,R023,D0187,P001,2025-12-11,2025-12-01,Ranchi,East,26,21434.35
S10144,C10144,R053,D0453,P005,2025-12-10,2025-12-01,Ludhiana,North,30,13868.83
S10145,C10145,R018,D0753,P003,2025-12-19,2025-12-01,Vijayawada,South,20,14239.88
S10146,C10146,R025,D0751,P003,2025-12-14,2025-12-01,North Delhi,North,18,11868.24
S10147,C10147,R051,D0088,P007,2025-12-15,2025-12-01,Jaipur,North,34,19178.4
S10148,C10148,R061,D0601,P007,2025-12-06,2025-12-01,Bengaluru,South,30,17488.78
S10149,C10149,R066,D0465,P003,2025-12-29,2025-12-01,Vijayawada,South,27,17171.98
S10150,C10150,R030,D0794,P005,2025-12-24,2025-12-01,Dehradun,North,17,7864.1
S10151,C10151,R046,D0821,P006,2025-12-21,2025-12-01,Guwahati,East,11,6036.94
S10152,C10152,R072,D0580,P001,2025-12-09,2025-12-01,Siliguri,East,20,15747.14
S10153,C10153,R005,D0625,P001,2025-12-22,2025-12-01,Ludhiana,North,32,24674.75
S10154,C10154,R015,D0235,P005,2025-12-08,2025-12-01,Hyderabad,South,51,23104.33
S10155,C10155,R043,D0772,P008,2025-12-16,2025-12-01,Kolkata,East,20,6574.54
S10156,C10156,R029,D0828,P008,2025-12-09,2025-12-01,Ludhiana,North,24,7839.55
S10157,C10157,R020,D0847,P004,2025-12-10,2025-12-01,Bhubaneswar,East,18,16658.96
S10158,C10158,R047,D0843,P006,2025-12-21,2025-12-01,Ranchi,East,16,7872.89
S10159,C10159,R020,D0607,P004,2025-12-10,2025-12-01,Bhubaneswar,East,15,14852.42
S10160,C10160,R017,D0788,P008,2025-12-23,2025-12-01,Coimbatore,South,16,5031.81
S10161,C10161,R018,D0618,P005,2025-12-16,2025-12-01,Vijayawada,South,20,8907.74
S10162,C10162,R027,D0192,P008,2025-12-31,2025-12-01,Jaipur,North,17,5764.94
S10163,C10163,R014,D0014,P003,2025-12-06,2025-12-01,Chennai,South,43,29660.69
S10164,C10164,R039,D0844,P008,2025-12-30,2025-12-01,Hyderabad,South,39,12078.23
S10165,C10165,R018,D0369,P006,2025-12-05,2025-12-01,Vijayawada,South,20,10545.7
S10166,C10166,R051,D0716,P007,2025-12-18,2025-12-01,Jaipur,North,38,22686.24
S10167,C10167,R029,D0236,P001,2025-12-12,2025-12-01,Ludhiana,North,27,21501.11
S10168,C10168,R014,D0325,P007,2025-12-24,2025-12-01,Chennai,South,25,15428.93
S10169,C10169,R010,D0641,P002,2025-12-05,2025-12-01,Surat,West,33,20088.27
S10170,C10170,R061,D0341,P008,2025-12-08,2025-12-01,Bengaluru,South,19,6502.66
S10171,C10171,R053,D0647,P002,2025-12-08,2025-12-01,Ludhiana,North,24,13651.16
S10172,C10172,R019,D0220,P007,2025-12-29,2025-12-01,Kolkata,East,20,12666.99
S10173,C10173,R027,D0594,P006,2025-12-17,2025-12-01,Jaipur,North,16,7648.64
S10174,C10174,R032,D0442,P004,2025-12-06,2025-12-01,Pune,West,38,34132.87
S10175,C10175,R019,D0779,P008,2025-12-25,2025-12-01,Kolkata,East,21,6572.53
S10176,C10176,R031,D0461,P004,2025-12-09,2025-12-01,Mumbai,West,40,35508.68
S10177,C10177,R036,D0118,P001,2025-12-07,2025-12-01,Goa,West,22,17233.76
S10178,C10178,R015,D0576,P001,2025-12-16,2025-12-01,Hyderabad,South,33,23533.02
S10179,C10179,R037,D0827,P007,2025-12-25,2025-12-01,Bengaluru,South,26,15634.89
S10180,C10180,R002,D0790,P004,2025-12-27,2025-12-01,Chandigarh,North,23,20600.05
S10181,C10181,R011,D0091,P007,2025-12-01,2025-12-01,Nagpur,West,31,19784.94
S10182,C10182,R060,D0815,P001,2025-12-28,2025-12-01,Goa,West,31,23232.58
S10183,C10183,R027,D0226,P001,2025-12-31,2025-12-01,Jaipur,North,13,9739.3
S10184,C10184,R056,D0657,P008,2025-12-10,2025-12-01,Pune,West,21,6432.15
S10185,C10185,R042,D0437,P002,2025-12-17,2025-12-01,Vijayawada,South,17,9033.97
S10186,C10186,R007,D0780,P006,2025-12-12,2025-12-01,Mumbai,West,41,19731.02
S10187,C10187,R057,D0287,P003,2025-12-15,2025-12-01,Ahmedabad,West,12,8445.45
S10188,C10188,R049,D0573,P005,2025-12-21,2025-12-01,North Delhi,North,27,12901.84
S10189,C10189,R023,D0519,P001,2025-12-21,2025-12-01,Ranchi,East,25,22147.18
S10190,C10190,R007,D0202,P003,2025-12-15,2025-12-01,Mumbai,West,11,7067.1
S10191,C10191,R010,D0575,P007,2025-12-15,2025-12-01,Surat,West,32,20359.83
S10192,C10192,R047,D0101,P005,2025-12-16,2025-12-01,Ranchi,East,32,13826.86
S10193,C10193,R014,D0693,P005,2025-12-13,2025-12-01,Chennai,South,26,12838.79
S10194,C10194,R050,D0151,P008,2025-12-04,2025-12-01,Chandigarh,North,33,10446.71
S10195,C10195,R039,D0141,P004,2025-12-12,2025-12-01,Hyderabad,South,28,24815.02
S10196,C10196,R062,D0468,P007,2025-12-23,2025-12-01,Chennai,South,39,25307.13
S10197,C10197,R046,D0142,P006,2025-12-31,2025-12-01,Guwahati,East,24,12983.32
S10198,C10198,R061,D0030,P004,2025-12-26,2025-12-01,Bengaluru,South,55,46551.54
S10199,C10199,R068,D0086,P003,2025-12-27,2025-12-01,Bhubaneswar,East,21,13786.53
S10200,C10200,R053,D0236,P003,2025-12-25,2025-12-01,Ludhiana,North,30,21210.68
S10201,C10201,R005,D0453,P007,2025-12-16,2025-12-01,Ludhiana,North,21,12574.35
S10202,C10202,R029,D0013,P003,2025-12-22,2025-12-01,Ludhiana,North,32,21443.07
S10203,C10203,R012,D0145,P006,2025-12-26,2025-12-01,Goa,West,28,14664.17
S10204,C10204,R063,D0494,P001,2025-12-07,2025-12-01,Hyderabad,South,27,22543.62
S10205,C10205,R003,D0217,P003,2025-12-05,2025-12-01,Jaipur,North,35,23871.29
S10206,C10206,R010,D0566,P008,2025-12-09,2025-12-01,Surat,West,24,7586.5
S10207,C10207,R052,D0658,P005,2025-12-17,2025-12-01,Lucknow,North,31,12860.09
S10208,C10208,R044,D0034,P007,2025-12-25,2025-12-01,Bhubaneswar,East,13,8208.96
S10209,C10209,R050,D0829,P003,2025-12-14,2025-12-01,Chandigarh,North,39,25961.82
S10210,C10210,R026,D0664,P007,2025-12-31,2025-12-01,Chandigarh,North,36,23909.9
S10211,C10211,R008,D0657,P008,2025-12-11,2025-12-01,Pune,West,20,6584.24
S10212,C10212,R036,D0376,P008,2025-12-15,2025-12-01,Goa,West,16,4974.94
S10213,C10213,R013,D0015,P004,2025-12-29,2025-12-01,Bengaluru,South,34,28374.33
S10214,C10214,R045,D0789,P006,2025-12-06,2025-12-01,Patna,East,25,12640.03
S10215,C10215,R072,D0482,P008,2025-12-26,2025-12-01,Siliguri,East,9,2932.24
S10216,C10216,R060,D0062,P007,2025-12-05,2025-12-01,Goa,West,50,30659.68
S10217,C10217,R064,D0162,P008,2025-12-29,2025-12-01,Kochi,South,23,6895.54
S10218,C10218,R016,D0237,P001,2025-12-11,2025-12-01,Kochi,South,16,10741.02
S10219,C10219,R047,D0298,P005,2025-12-20,2025-12-01,Ranchi,East,30,13139.68
S10220,C10220,R023,D0340,P007,2025-12-23,2025-12-01,Ranchi,East,31,16603.68
S10221,C10221,R045,D0293,P006,2025-12-12,2025-12-01,Patna,East,20,9699.4
S10222,C10222,R049,D0760,P002,2025-12-18,2025-12-01,North Delhi,North,29,15849.09
S10223,C10223,R065,D0788,P005,2025-12-24,2025-12-01,Coimbatore,South,17,8385.43
S10224,C10224,R016,D0545,P002,2025-12-28,2025-12-01,Kochi,South,20,9478.28
S10225,C10225,R064,D0534,P001,2025-12-04,2025-12-01,Kochi,South,25,18500.36
S10226,C10226,R037,D0701,P001,2025-12-16,2025-12-01,Bengaluru,South,26,20680.85
S10227,C10227,R024,D0180,P008,2025-12-27,2025-12-01,Siliguri,East,34,10634.9
S10228,C10228,R029,D0497,P003,2025-12-18,2025-12-01,Ludhiana,North,47,31272.23
S10229,C10229,R040,D0534,P004,2025-12-01,2025-12-01,Kochi,South,38,34457.88
S10230,C10230,R041,D0384,P003,2025-12-04,2025-12-01,Coimbatore,South,42,27149.23
S10231,C10231,R030,D0820,P008,2025-12-26,2025-12-01,Dehradun,North,15,5089.13
S10232,C10232,R036,D0158,P008,2025-12-14,2025-12-01,Goa,West,20,7177.27
S10233,C10233,R009,D0061,P006,2025-12-22,2025-12-01,Ahmedabad,West,32,15449.17
S10234,C10234,R016,D0344,P007,2025-12-28,2025-12-01,Kochi,South,19,12127.15
S10235,C10235,R015,D0743,P001,2025-12-03,2025-12-01,Hyderabad,South,35,30177.18
S10236,C10236,R023,D0298,P008,2025-12-15,2025-12-01,Ranchi,East,25,8578.86
S10237,C10237,R052,D0200,P004,2025-12-05,2025-12-01,Lucknow,North,17,14608.73
S10238,C10238,R034,D0707,P004,2025-12-27,2025-12-01,Surat,West,28,24511.1
S10239,C10239,R065,D0083,P002,2025-12-15,2025-12-01,Coimbatore,South,14,6905.09
S10240,C10240,R056,D0188,P008,2025-12-28,2025-12-01,Pune,West,24,7461.13
S10241,C10241,R020,D0756,P002,2025-12-10,2025-12-01,Bhubaneswar,East,10,5254.29
S10242,C10242,R004,D0278,P007,2025-12-05,2025-12-01,Lucknow,North,34,21214.45
S10243,C10243,R016,D0043,P006,2025-12-27,2025-12-01,Kochi,South,15,7215.39
S10244,C10244,R038,D0381,P007,2025-12-20,2025-12-01,Chennai,South,30,18366.05
S10245,C10245,R063,D0576,P001,2025-12-06,2025-12-01,Hyderabad,South,40,31524.98
S10246,C10246,R066,D0595,P006,2025-12-22,2025-12-01,Vijayawada,South,18,8966.17
S10247,C10247,R049,D0033,P008,2025-12-13,2025-12-01,North Delhi,North,19,6334.86
S10248,C10248,R047,D0224,P004,2025-12-02,2025-12-01,Ranchi,East,42,36535.15
S10249,C10249,R019,D0526,P004,2025-12-09,2025-12-01,Kolkata,East,25,22612.08
S10250,C10250,R038,D0549,P001,2025-12-24,2025-12-01,Chennai,South,29,21150.79
S10251,C10251,R065,D0505,P004,2025-12-04,2025-12-01,Coimbatore,South,28,23950.01
S10252,C10252,R020,D0337,P006,2025-12-11,2025-12-01,Bhubaneswar,East,17,9086.29
S10253,C10253,R055,D0749,P003,2025-12-09,2025-12-01,Mumbai,West,16,9677.71
S10254,C10254,R028,D0048,P006,2025-12-23,2025-12-01,Lucknow,North,21,11113.05
S10255,C10255,R032,D0657,P001,2025-12-27,2025-12-01,Pune,West,29,22249.64
S10256,C10256,R071,D0808,P006,2025-12-25,2025-12-01,Ranchi,East,41,18785.66
S10257,C10257,R048,D0523,P005,2025-12-23,2025-12-01,Siliguri,East,40,17990.78
S10258,C10258,R006,D0450,P002,2025-12-03,2025-12-01,Dehradun,North,31,17354.52
S10259,C10259,R022,D0301,P003,2025-12-29,2025-12-01,Guwahati,East,23,16930.92
S10260,C10260,R005,D0401,P002,2025-12-06,2025-12-01,Ludhiana,North,51,30109.01
S10261,C10261,R019,D0081,P005,2025-12-13,2025-12-01,Kolkata,East,19,8333.38
S10262,C10262,R002,D0201,P006,2025-12-26,2025-12-01,Chandigarh,North,18,9546.8
S10263,C10263,R036,D0589,P005,2025-12-08,2025-12-01,Goa,West,37,16638.92
S10264,C10264,R063,D0415,P002,2025-12-07,2025-12-01,Hyderabad,South,35,18322.2
S10265,C10265,R055,D0461,P002,2025-12-01,2025-12-01,Mumbai,West,24,13611.87
S10266,C10266,R042,D0393,P007,2025-12-12,2025-12-01,Vijayawada,South,50,30846.43
S10267,C10267,R056,D0129,P004,2025-12-16,2025-12-01,Pune,West,37,33310.28
S10268,C10268,R031,D0749,P004,2025-12-15,2025-12-01,Mumbai,West,29,23645.32
S10269,C10269,R038,D0776,P003,2025-12-02,2025-12-01,Chennai,South,52,32661.85
S10270,C10270,R059,D0269,P008,2025-12-07,2025-12-01,Nagpur,West,29,8862.1
S10271,C10271,R031,D0350,P002,2025-12-01,2025-12-01,Mumbai,West,37,20492.17
S10272,C10272,R061,D0483,P007,2025-12-07,2025-12-01,Bengaluru,South,37,23395.93
S10273,C10273,R068,D0034,P007,2025-12-19,2025-12-01,Bhubaneswar,East,16,10606.89
S10274,C10274,R046,D0066,P002,2025-12-01,2025-12-01,Guwahati,East,32,16466.9
S10275,C10275,R030,D0794,P001,2025-12-06,2025-12-01,Dehradun,North,19,16123.56
S10276,C10276,R042,D0100,P002,2025-12-17,2025-12-01,Vijayawada,South,25,13324.31
S10277,C10277,R048,D0482,P003,2025-12-18,2025-12-01,Siliguri,East,15,9939.12
S10278,C10278,R043,D0715,P006,2025-12-28,2025-12-01,Kolkata,East,17,8619.33
S10279,C10279,R050,D0681,P005,2025-12-18,2025-12-01,Chandigarh,North,34,15838.18
S10280,C10280,R026,D0239,P004,2025-12-29,2025-12-01,Chandigarh,North,33,30393.88
S10281,C10281,R051,D0159,P004,2025-12-23,2025-12-01,Jaipur,North,46,43063.87
S10282,C10282,R004,D0560,P008,2025-12-18,2025-12-01,Lucknow,North,34,10747.05
S10283,C10283,R017,D0452,P008,2025-12-12,2025-12-01,Coimbatore,South,22,7071.24
S10284,C10284,R064,D0798,P001,2025-12-04,2025-12-01,Kochi,South,46,34245.49
S10285,C10285,R063,D0533,P007,2025-12-22,2025-12-01,Hyderabad,South,29,18289.54
S10286,C10286,R016,D0043,P003,2025-12-30,2025-12-01,Kochi,South,11,7356.57
S10287,C10287,R013,D0199,P007,2025-12-12,2025-12-01,Bengaluru,South,51,29901.09
S10288,C10288,R053,D0718,P008,2025-12-12,2025-12-01,Ludhiana,North,23,6902.43
S10289,C10289,R058,D0513,P005,2025-12-04,2025-12-01,Surat,West,29,13447.25
S10290,C10290,R022,D0590,P005,2025-12-19,2025-12-01,Guwahati,East,20,9801.0
S10291,C10291,R067,D0172,P004,2025-12-10,2025-12-01,Kolkata,East,32,30738.69
S10292,C10292,R010,D0124,P001,2025-12-01,2025-12-01,Surat,West,42,30641.14
S10293,C10293,R008,D0212,P001,2025-12-01,2025-12-01,Pune,West,48,39189.35
S10294,C10294,R035,D0593,P003,2025-12-11,2025-12-01,Nagpur,West,16,10981.08
S10295,C10295,R045,D0007,P007,2025-12-15,2025-12-01,Patna,East,14,9131.33
S10296,C10296,R044,D0688,P003,2025-12-15,2025-12-01,Bhubaneswar,East,25,16892.33
S10297,C10297,R059,D0274,P004,2025-12-23,2025-12-01,Nagpur,West,31,27128.73
S10298,C10298,R008,D0442,P005,2025-12-17,2025-12-01,Pune,West,31,14820.36
S10299,C10299,R041,D0323,P003,2025-12-25,2025-12-01,Coimbatore,South,23,13224.18
S10300,C10300,R036,D0361,P004,2025-12-10,2025-12-01,Goa,West,18,15225.76
S10301,C10301,R069,D0558,P005,2025-12-08,2025-12-01,Patna,East,30,13200.03
S10302,C10302,R021,D0194,P007,2025-12-17,2025-12-01,Patna,East,29,17095.01
S10303,C10303,R024,D0482,P007,2025-12-04,2025-12-01,Siliguri,East,20,11272.75
S10304,C10304,R049,D0032,P007,2025-12-24,2025-12-01,North Delhi,North,21,12448.53
S10305,C10305,R015,D0141,P005,2025-12-06,2025-12-01,Hyderabad,South,49,21916.05
S10306,C10306,R048,D0523,P006,2025-12-29,2025-12-01,Siliguri,East,42,21137.78
